id,rand,coef,t
512781,0.1313876295768161,1.15,1.520995280294e+12
512782,0.2782733459673527,1.39,1.520995300107e+12
512783,0.7509207592231503,4.01,1.52099532256e+12
512784,0.3656481139747538,1.58,1.520995363523e+12
512785,0.7630214439153257,4.22,1.520995387885e+12
512786,0.5096209264615643,2.04,1.520995429866e+12
512787,0.0473130587598572,1,1.520995458337e+12
512788,0.5346577585522686,2.15,1.52099547634e+12
512789,0.3331185014297064,1.5,1.520995505703e+12
512790,0.2362570122900086,1,1.520995529286e+12
512791,0.7480090087624289,3.97,1.520995547288e+12
512792,0.2134474937835353,1.27,1.520995588051e+12
512793,0.5821675985544379,2.39,1.520995609213e+12
512794,0.8687253589436238,7.61,1.520995640406e+12
512795,0.5484362869869073,1,1.520995694898e+12
512796,0.5861884361566483,2.42,1.5209957129e+12
512797,0.5312801912732609,2.13,1.520995744313e+12
512798,0.4942536546136843,1.98,1.520995773516e+12
512799,0.5165118101324215,2.07,1.520995801488e+12
512800,0.6330169503653927,2.72,1.5209958302e+12
512801,0.5627514085645674,2.29,1.520995863711e+12
512802,0.1937321702003787,1.24,1.520995894154e+12
512803,0.2715129967014103,1.37,1.520995914987e+12
512804,0.5005830569426957,2,1.520995937229e+12
512805,0.5665382662710124,2.31,1.520995965374e+12
512806,0.0375634816097011,1.04,1.520995995967e+12
512807,0.4328176617698786,1.76,1.520996014458e+12
512808,0.4986986530708845,1.99,1.520996040511e+12
512809,0.9652761649259545,28.77,1.520996068564e+12
512810,0.7069439947854131,3.41,1.520996154077e+12
512811,0.6297318394365096,2.7,1.520996191849e+12
512812,0.2822034999919598,1.39,1.520996225232e+12
512813,0.6527485085308432,2.88,1.520996247684e+12
512814,0.3066173417741939,1.44,1.520996282257e+12
512815,0.7288786903323788,3.69,1.52099630523e+12
512816,0.4844420471890927,1.94,1.520996344544e+12
512817,0.5978849024041288,2.49,1.520996372177e+12
512818,0.6420666071684256,2.79,1.520996404099e+12
512819,0.8938244804492743,9.41,1.520996438082e+12
512820,0.5846499988307827,2.41,1.520996497325e+12
512821,0.6784185228586243,3.11,1.520996528667e+12
512822,0.7964800041626394,4.91,1.520996564679e+12
512823,0.6443681583377460,2.81,1.520996609769e+12
512824,0.6373160694812695,2.76,1.520996643881e+12
512825,0.3487589797817075,1.53,1.520996677665e+12
512826,0.7825685929932092,4.6,1.520996701548e+12
512827,0.8153997791966888,5.41,1.52099674529e+12
512828,0.1821187127339934,1.22,1.520996792414e+12
512829,0.9981392605691541,536.88,1.520996813027e+12
512830,0.0027544405317759,1,1.520996970889e+12
512831,0.8896659444760685,9.06,1.520996988893e+12
512832,0.8303875303432318,5.89,1.520997047276e+12
512833,0.1030058881973396,1.11,1.520997096199e+12
512834,0.5527210187988173,2.23,1.52099711554e+12
512835,0.0058442032909589,1.01,1.520997145522e+12
512836,0.6754016421445185,3.08,1.520997163645e+12
512837,0.3243194509587063,1.48,1.520997199468e+12
512838,0.4378546174703759,1.78,1.52099722285e+12
512839,0.6592791785158402,2.93,1.520997249083e+12
512840,0.5156553654269446,2.06,1.520997283974e+12
512841,0.9872051014069483,78.08,1.520997312606e+12
512842,0.9685115213432609,1,1.52099742254e+12
512843,0.1352395534364599,1.16,1.520997440544e+12
512844,0.6232397399431188,2.65,1.520997460466e+12
512845,0.8990708214461502,9.9,1.520997493509e+12
512846,0.7019313773377639,3.35,1.520997553901e+12
512847,0.0815121003150735,1.09,1.520997591325e+12
512848,0.8817599245537445,8.45,1.520997610429e+12
512849,0.5034577097984632,2.01,1.52099766725e+12
512850,0.8423064131853885,6.34,1.520997695473e+12
512851,0.6070083488260881,2.54,1.520997745975e+12
512852,0.6189531855329298,2.62,1.520997778247e+12
512853,0.8127781194198825,1,1.520997811081e+12
512854,0.8332521954628761,5.99,1.520997829084e+12
512855,0.0823016169206942,1.09,1.520997878367e+12
512856,0.6750646374828798,3.08,1.520997897469e+12
512857,0.7221741398615237,3.6,1.520997933291e+12
512858,0.5909416567513117,2.44,1.520997972114e+12
512859,0.1399153031268891,1.16,1.520998003677e+12
512860,0.0719026578757685,1.08,1.5209980236e+12
512861,0.0746215474965567,1.08,1.520998042582e+12
512862,0.5620236738030855,2.28,1.520998061565e+12
512863,0.3679547292105748,1.58,1.520998091937e+12
512864,0.9429599274748377,17.52,1.5209981163e+12
512865,0.0825104408623908,1.09,1.520998189941e+12
512866,0.3626936428162021,1,1.520998209044e+12
512867,0.3527604668291195,1.54,1.520998227047e+12
512868,0.1854173487949691,1.23,1.52099825102e+12
512869,0.4632514234313861,1.86,1.520998271743e+12
512870,0.8699284409801309,7.68,1.520998298686e+12
512871,0.3411441665005744,1.52,1.520998353389e+12
512872,0.4076507776993445,1.69,1.520998377171e+12
512873,0.4656806749910304,1.87,1.520998402584e+12
512874,0.9797915881452597,49.44,1.520998429617e+12
512875,0.2628076803551073,1.36,1.520998528308e+12
512876,0.7045250080303582,1,1.520998550453e+12
512877,0.1998798004816938,1.25,1.520998568455e+12
512878,0.1496691999839780,1,1.520998589397e+12
512879,0.6078566365427935,2.55,1.520998607398e+12
512880,0.5596602725702480,2.27,1.520998639741e+12
512881,0.5399766297871192,2.17,1.520998670032e+12
512882,0.3258100404231367,1.48,1.520998699544e+12
512883,0.2416579570252583,1.32,1.520998722927e+12
512884,0.4413007962147942,1.79,1.520998744639e+12
512885,0.9756782937272634,41.08,1.520998770962e+12
512886,0.9692087399235947,32.45,1.520998865124e+12
512887,0.5257172702173044,2.11,1.520998953547e+12
512888,0.1742104040864414,1.21,1.520998982591e+12
512889,0.2355463330716701,1,1.520999003083e+12
512890,0.6973696732188974,3.3,1.520999021086e+12
512891,0.8158944767936819,5.43,1.520999058229e+12
512892,0.2869876498093334,1.4,1.520999105422e+12
512893,0.4296749502955179,1.75,1.520999127983e+12
512894,0.9646747482392646,28.28,1.520999153945e+12
512895,0.5506650629804155,2.22,1.520999239037e+12
512896,0.0913274768021255,1.1,1.520999268941e+12
512897,0.7571037483301721,4.11,1.520999288164e+12
512898,0.3569653894186405,1.55,1.520999329615e+12
512899,0.6082196928579873,2.55,1.520999353688e+12
512900,0.4728400836402644,1.9,1.520999386031e+12
512901,0.7582013469092086,4.13,1.520999413324e+12
512902,0.6815306829944092,3.14,1.520999454876e+12
512903,0.9925325566419709,133.78,1.52099949107e+12
512904,0.8859930380447751,8.76,1.520999614332e+12
512905,0.5841567007787892,2.4,1.520999671967e+12
512906,0.7086186848368073,3.43,1.520999703229e+12
512907,0.4143569712560524,1.71,1.520999741115e+12
512908,0.5708487754619794,2.33,1.520999766708e+12
512909,0.3785736226426842,1.61,1.520999797451e+12
512910,0.5510132952013559,2.23,1.520999822104e+12
512911,0.2833399391461490,1.39,1.520999852086e+12
512912,0.8421370877982436,6.33,1.520999874538e+12
512913,0.3448389296757148,1.53,1.52099992501e+12
512914,0.1103013281501600,1.12,1.520999948894e+12
512915,0.1011356287871338,1.11,1.520999968357e+12
512916,0.7355773767306417,1,1.520999987699e+12
512917,0.6383913854692111,2.76,1.521000005702e+12
512918,0.8254123201652924,1,1.521000039485e+12
512919,0.0904918699735990,1.1,1.521000057487e+12
512920,0.7704860986607349,4.35,1.521000076709e+12
512921,0.9122218540665279,11.38,1.521000119311e+12
512922,0.6219167161318282,2.64,1.521000182883e+12
512923,0.6993738908086378,3.32,1.521000215855e+12
512924,0.2049497538723400,1.26,1.521000253107e+12
512925,0.6741266017020975,3.07,1.52100027416e+12
512926,0.3277523886244167,1.49,1.521000309923e+12
512927,0.2699036931781805,1.37,1.521000333407e+12
512928,0.1577547092823672,1.19,1.521000355649e+12
512929,0.8576022085867827,7.02,1.521000375921e+12
512930,0.3354020566529133,1.5,1.521000428645e+12
512931,0.2554249391554447,1.34,1.521000452228e+12
512932,0.5054597466963948,2.02,1.521000474151e+12
512933,0.1218755070869522,1.14,1.521000502454e+12
512934,0.4336614605117732,1.76,1.521000522147e+12
512935,0.1286413530187312,1.15,1.5210005482e+12
512936,0.4920186960352628,1.97,1.521000568012e+12
512937,0.4054225076468248,1.68,1.521000595895e+12
512938,0.9383305085213693,16.2,1.521000621218e+12
512939,0.5771176683663198,2.36,1.521000693011e+12
512940,0.2506888143836262,1.33,1.521000723983e+12
512941,0.0665893249834397,1.07,1.521000745805e+12
512942,0.3083973201709793,1.45,1.521000764668e+12
512943,0.9550955779745932,22.25,1.52100078774e+12
512944,0.2681374266436644,1.37,1.521000867072e+12
512945,0.4932400773962122,1.97,1.521000889315e+12
512946,0.1706894196501676,1.21,1.521000917196e+12
512947,0.6968081515973453,3.3,1.521000937689e+12
512948,0.2645376402103662,1.36,1.521000974833e+12
512949,0.9954596289888629,220.03,1.521000996974e+12
512950,0.6375978944445024,2.76,1.521001132607e+12
512951,0.6151465446723501,2.6,1.52100116639e+12
512952,0.1936374595839618,1.24,1.521001199083e+12
512953,0.2352821070783031,1,1.521001219915e+12
512954,0.2343472738830250,1,1.521001237916e+12
512955,0.9856397809892985,69.57,1.521001255919e+12
512956,0.6553098460788164,2.9,1.521001363011e+12
512957,0.9698060559969875,33.09,1.521001397703e+12
512958,0.2501170323812675,1.33,1.521001486607e+12
512959,0.2838454461386067,1.4,1.521001508431e+12
512960,0.3114455266183814,1.45,1.521001530995e+12
512961,0.1980986269652142,1.25,1.521001554068e+12
512962,0.2446277198019968,1.32,1.521001575011e+12
512963,0.2096847023837466,1.27,1.521001596723e+12
512964,0.5541202979055513,2.24,1.521001617886e+12
512965,0.2310305256934442,1,1.52100164795e+12
512966,0.5809112404428681,2.38,1.521001665951e+12
512967,0.4276631501102036,1.75,1.521001697074e+12
512968,0.9753786476737304,40.58,1.521001723036e+12
512969,0.5799169574351788,2.38,1.521001816899e+12
512970,0.1309751633393986,1.15,1.521001848022e+12
512971,0.0765917410786714,1.08,1.521001867835e+12
512972,0.1138130876034995,1.13,1.521001886818e+12
512973,0.5720254384381755,2.34,1.521001906391e+12
512974,0.5286335578487800,2.12,1.521001937214e+12
512975,0.0867445359674153,1.09,1.521001966336e+12
512976,0.7645860239315282,4.24,1.521001985439e+12
512977,0.3686946785004565,1.58,1.521002027521e+12
512978,0.2289520029977318,1.3,1.521002051882e+12
512979,0.8787207388968022,8.24,1.521002073375e+12
512980,0.9940050938152724,166.64,1.521002129636e+12
512981,0.4840214363029277,1.94,1.521002258358e+12
512982,0.3713563101765132,1.59,1.521002285992e+12
512983,0.4206868597354477,1.73,1.521002310455e+12
512984,0.8631135192381016,7.3,1.521002336237e+12
512985,0.9531275397057476,21.31,1.521002389819e+12
512986,0.6639639829900031,2.97,1.521002468123e+12
512987,0.3328009916778656,1.5,1.521002503265e+12
512988,0.6290563185766936,2.69,1.521002526848e+12
512989,0.3742273690584645,1.6,1.52100256016e+12
512990,0.7465712425174593,3.94,1.521002584724e+12
512991,0.2881991442498283,1.4,1.521002625326e+12
512992,0.2344671981955103,1,1.521002647889e+12
512993,0.3584273502599511,1.56,1.521002665891e+12
512994,0.4182479398833234,1.72,1.521002690064e+12
512995,0.9568487375408524,23.15,1.521002715756e+12
512996,0.6331991808566263,2.72,1.52100279604e+12
512997,0.4303544625710590,1.75,1.521002829553e+12
512998,0.9469814486678181,18.84,1.521002855516e+12
512999,0.3914402656702884,1.64,1.521002930879e+12
513000,0.4287449823293707,1.75,1.521002955824e+12
513001,0.0221729103993096,1.02,1.521002981788e+12
513002,0.0851737472892678,1.09,1.52100300004e+12
513003,0.7090904679403386,3.44,1.521003019142e+12
513004,0.5697385262627478,2.32,1.521003057084e+12
513005,0.6778177301580595,3.1,1.521003087757e+12
513006,0.5060638088048586,2.02,1.521003123699e+12
513007,0.9213823079879824,12.71,1.521003152001e+12
513008,0.0723053689748760,1.08,1.521003218124e+12
513009,0.4198499383451068,1.72,1.521003237107e+12
513010,0.2097035260427984,1.27,1.5210032628e+12
513011,0.5755978824048298,2.35,1.521003283962e+12
513012,0.8508581777221660,6.7,1.521003314855e+12
513013,0.8294428234988459,1,1.521003366557e+12
513014,0.1182314984310026,1.13,1.521003384562e+12
513015,0.4769113754101357,1.91,1.521003404136e+12
513016,0.1945915387930794,1.24,1.521003431507e+12
513017,0.9867318049042328,75.29,1.52100345234e+12
513018,0.6652195601875942,2.99,1.521003561373e+12
513019,0.6520481253164001,2.87,1.521003596635e+12
513020,0.1349791013949968,1.16,1.521003631139e+12
513021,0.3514279735627184,1.54,1.521003651062e+12
513022,0.3045401112885541,1,1.521003675035e+12
513023,0.5338249135608378,2.14,1.521003693037e+12
513024,0.3555243605178605,1.55,1.52100372232e+12
513025,0.3061639632345559,1.44,1.521003746392e+12
513026,0.5918344749584409,2.45,1.521003769366e+12
513027,0.2728494683450203,1.37,1.521003800999e+12
513028,0.4288399739723746,1.75,1.521003823242e+12
513029,0.0223977286420757,1.02,1.521003849205e+12
513030,0.2893905468027552,1.41,1.521003867457e+12
513031,0.7085093135732481,3.43,1.52100389012e+12
513032,0.6976283024292507,3.3,1.521003928003e+12
513033,0.3219069056962500,1.47,1.521003965145e+12
513034,0.1079795842776027,1.12,1.52100398843e+12
513035,0.1444790752475335,1.17,1.521004007892e+12
513036,0.4047873628802568,1.68,1.521004027935e+12
513037,0.1183692575707960,1.13,1.521004053256e+12
513038,0.0403649299499497,1,1.52100407283e+12
513039,0.8928849177651306,9.33,1.521004090831e+12
513040,0.9391341789018209,16.41,1.521004149884e+12
513041,0.9187865038213290,12.3,1.521004221987e+12
513042,0.1501356172724943,1,1.521004287351e+12
513043,0.0103415136715261,1.01,1.521004305354e+12
513044,0.5611571731421067,2.28,1.521004323478e+12
513045,0.2068258708358802,1.26,1.52100435385e+12
513046,0.1603604734782969,1.19,1.521004374903e+12
513047,0.6218351006093051,2.64,1.521004395176e+12
513048,0.5969350062303559,1,1.521004428148e+12
513049,0.3200969782937544,1.47,1.52100444615e+12
513050,0.7065827952946031,3.41,1.521004469432e+12
513051,0.9420830404716738,17.25,1.521004507205e+12
513052,0.7420490278727497,3.87,1.521004580478e+12
513053,0.7631961174223564,4.22,1.521004620731e+12
513054,0.9786052810909704,46.69,1.521004662714e+12
513055,0.4099374607694189,1,1.521004760007e+12
513056,0.8241932431292239,5.68,1.521004778011e+12
513057,0.3706430206938282,1.59,1.521004826164e+12
513058,0.2010171032047405,1.25,1.521004850626e+12
513059,0.8587316954179508,7.07,1.521004871569e+12
513060,0.0033307452693886,1,1.521004924442e+12
513061,0.3917304196841387,1.64,1.521004942445e+12
513062,0.3723395905393035,1.59,1.521004967388e+12
513063,0.6753952197440424,3.08,1.52100499185e+12
513064,0.7071732633531033,3.41,1.521005027672e+12
513065,0.9762598972246657,42.08,1.521005065445e+12
513066,0.5341680074423012,2.15,1.521005160197e+12
513067,0.8352386783424854,6.06,1.521005189561e+12
513068,0.3783050089558365,1.61,1.521005239093e+12
513069,0.1163835714376493,1.13,1.521005263746e+12
513070,0.4151075557840773,1.71,1.521005283319e+12
513071,0.1459767651152743,1,1.521005308911e+12
513072,0.5234618029844625,2.1,1.521005326914e+12
513073,0.7059074290343346,3.4,1.521005355875e+12
513074,0.2361413441216902,1,1.521005393588e+12
513075,0.6148598088451829,2.59,1.52100541159e+12
513076,0.4364191678903110,1.77,1.521005444213e+12
513077,0.9953501587722802,214.85,1.521005470356e+12
513078,0.6818476767935435,3.14,1.521005605388e+12
513079,0.5409386748310502,2.18,1.521005641581e+12
513080,0.6321142531540511,2.72,1.521005671173e+12
513081,0.6805004881882343,1,1.521005704686e+12
513082,0.4557226927615057,1.84,1.521005722689e+12
513083,0.1800686903717156,1.22,1.521005749462e+12
513084,0.9012869961795629,10.12,1.521005770074e+12
513085,0.3430898316072044,1.52,1.521005830968e+12
513086,0.2750786527234778,1.38,1.521005854751e+12
513087,0.2621606244384685,1.35,1.521005877103e+12
513088,0.2677465496276846,1.37,1.521005899137e+12
513089,0.7460604726211308,3.94,1.521005921379e+12
513090,0.4360692853657692,1.77,1.52100596198e+12
513091,0.1310018690142319,1.15,1.521005988123e+12
513092,0.4542014516084924,1.83,1.521006007935e+12
513093,0.4015248095154587,1.67,1.521006034617e+12
513094,0.7921685224380738,4.81,1.521006059839e+12
513095,0.6954506676866327,3.28,1.521006104501e+12
513096,0.3925195565429794,1.65,1.521006141525e+12
513097,0.4834909910530529,1.94,1.521006166559e+12
513098,0.0199157367506800,1.02,1.521006194194e+12
513099,0.8502188203507612,6.67,1.521006212447e+12
513100,0.4367602033160534,1.77,1.52100626405e+12
513101,0.6483285407648255,2.84,1.521006290192e+12
513102,0.6840133405486153,3.16,1.521006324504e+12
513103,0.4207001699648565,1.73,1.521006360818e+12
513104,0.8752721408091654,8.01,1.5210063866e+12
513105,0.4645598585402034,1.87,1.521006442234e+12
513106,0.3551356306660771,1.55,1.521006469267e+12
513107,0.2579187136743959,1.35,1.52100649334e+12
513108,0.7350117700954462,1,1.521006515372e+12
513109,0.0946670612540718,1.1,1.521006533374e+12
513110,0.8009578946048762,5.02,1.521006552597e+12
513111,0.3856766532141894,1.63,1.521006598151e+12
513112,0.1840320323091075,1.23,1.521006622993e+12
513113,0.4056833697030515,1.68,1.521006643716e+12
513114,0.0276646600169280,1.03,1.521006669041e+12
513115,0.8379849621183204,6.17,1.521006687414e+12
513116,0.2791795784791885,1.39,1.521006737337e+12
513117,0.2673179770976584,1.36,1.52100675979e+12
513118,0.8372330627956506,6.14,1.521006781931e+12
513119,0.3897540148789422,1.64,1.521006831744e+12
513120,0.1666409855630813,1.2,1.521006856686e+12
513121,0.7294369714170316,3.69,1.52100687707e+12
513122,0.4733085381969132,1.9,1.521006916382e+12
513123,0.8601595391193776,7.14,1.521006943675e+12
513124,0.7700079909455981,4.34,1.521006996769e+12
513125,0.2383748584516288,1.31,1.521007039321e+12
513126,0.3544758149316711,1.55,1.521007060923e+12
513127,0.9578135940148061,23.68,1.521007084995e+12
513128,0.6470360412837556,2.83,1.521007165819e+12
513129,0.8909822571768854,9.16,1.521007200063e+12
513130,0.8128258350335121,1,1.521007258695e+12
513131,0.2368625107307133,1.31,1.521007276698e+12
513132,0.5123829211835714,2.05,1.5210072983e+12
513133,0.0468442135133884,1,1.521007326852e+12
513134,0.5440900361966552,2.19,1.521007344856e+12
513135,0.0403539477941473,1,1.521007374528e+12
513136,0.4514733023130042,1,1.521007392531e+12
513137,0.1159771450599602,1.13,1.521007410534e+12
513138,0.5762154580038542,2.36,1.521007430107e+12
513139,0.2888741892038086,1.41,1.52100746108e+12
513140,0.6289957972776602,2.69,1.521007483742e+12
513141,0.9034049052054539,10.34,1.521007517055e+12
513142,0.0394897048919205,1,1.521007578436e+12
513143,0.7776028611179447,4.49,1.52100759644e+12
513144,0.7000435704132645,3.33,1.521007639683e+12
513145,0.4989673454544898,1.99,1.521007676996e+12
513146,0.2804949181807448,1.39,1.521007705047e+12
513147,0.4696501322252792,1.88,1.5210077275e+12
513148,0.0516907586836467,1.05,1.521007754613e+12
513149,0.8471927160507051,6.54,1.521007773235e+12
513150,0.5533560271266282,2.24,1.521007824418e+12
513151,0.5764433102627385,2.36,1.52100785448e+12
513152,0.8401683901530151,6.25,1.521007885454e+12
513153,0.9790823932222750,47.76,1.521007935656e+12
513154,0.8017167720947688,5.04,1.5210080335e+12
513155,0.0425023385422543,1,1.521008079133e+12
513156,0.2447541014395547,1.32,1.521008097136e+12
513157,0.0276019179792148,1.03,1.521008118849e+12
513158,0.2142276897128270,1.27,1.521008137221e+12
513159,0.2715495012867147,1.37,1.521008158385e+12
513160,0.4855745412608549,1.94,1.521008180628e+12
513161,0.7446719696150795,3.91,1.521008208263e+12
513162,0.6855640815770176,3.18,1.521008248716e+12
513163,0.0118789372527699,1.01,1.521008285149e+12
513164,0.2399573231208970,1.32,1.52100830327e+12
513165,0.3163809283441820,1.46,1.521008324983e+12
513166,0.8129258555855895,5.34,1.521008348156e+12
513167,0.4517729614050532,1,1.521008394998e+12
513168,0.0824643047718481,1.09,1.521008413001e+12
513169,0.5133548335901823,2.05,1.521008432103e+12
513170,0.9102126396983425,11.13,1.521008460656e+12
513171,0.6399388691969073,2.78,1.521008523719e+12
513172,0.9646933684043338,28.3,1.521008557633e+12
513173,0.3839121033400092,1.62,1.521008642745e+12
513174,0.3235435747363473,1.48,1.521008667498e+12
513175,0.9557490125195474,22.58,1.521008690882e+12
513176,0.0292873971698078,1.03,1.521008770565e+12
513177,0.6772006879740398,3.1,1.521008788937e+12
513178,0.0877032210323269,1.1,1.521008824879e+12
513179,0.1130670986867200,1.13,1.521008844102e+12
513180,0.9464313322553485,18.65,1.521008863675e+12
513181,0.1193146023711456,1.14,1.521008938797e+12
513182,0.7848045411018665,4.64,1.52100895849e+12
513183,0.2669368319369240,1.36,1.521009002414e+12
513184,0.3908313737229517,1.64,1.521009024558e+12
513185,0.0390684106478161,1,1.521009049501e+12
513186,0.0787522325009928,1.09,1.521009067502e+12
513187,0.2740204269704457,1.38,1.521009086605e+12
513188,0.4266198604429652,1.74,1.521009108957e+12
513189,0.9369204602988719,15.84,1.52100913483e+12
513190,0.1075392603193268,1.12,1.521009206093e+12
513191,0.4521477949926974,1,1.521009225557e+12
513192,0.4141180234528422,1.71,1.521009243559e+12
513193,0.0553148663731559,1.06,1.521009269152e+12
513194,0.3352763420751496,1.5,1.521009287895e+12
513195,0.9482947781095967,19.32,1.521009311477e+12
513196,0.6705707085017514,3.03,1.521009387439e+12
513197,0.8911911272190493,9.18,1.521009422953e+12
513198,0.6822215650887744,3.14,1.521009481636e+12
513199,0.0771804615103594,1.08,1.521009517829e+12
513200,0.9992840795058244,1395.41,1.521009536812e+12
513201,0.9709451808526519,34.38,1.521009718524e+12
513202,0.5590136911624610,2.27,1.521009808346e+12
513203,0.7311865425974099,3.72,1.52100983864e+12
513204,0.1848638907971009,1.23,1.521009878114e+12
513205,0.6848576131008731,3.17,1.521009898837e+12
513206,0.9924186260887465,131.77,1.521009935209e+12
513207,0.0476844145561765,1.05,1.521010058102e+12
513208,0.6165125585665259,1,1.521010076724e+12
513209,0.8697341144712954,7.67,1.521010094728e+12
513210,0.3169229743808795,1.46,1.5210101494e+12
513211,0.5224596568202738,2.09,1.521010172573e+12
513212,0.8326054955442914,5.97,1.521010201445e+12
513213,0.4546428223733424,1.83,1.521010250657e+12
513214,0.1879564782576535,1.23,1.521010277339e+12
513215,0.8954830064660597,9.56,1.521010298062e+12
513216,0.8071829857787077,5.18,1.521010357664e+12
513217,0.7564201349756727,4.1,1.521010403867e+12
513218,0.0444814199685309,1,1.521010445272e+12
513219,0.8658190949041906,7.45,1.521010463276e+12
513220,0.1740231819390373,1.21,1.521010517298e+12
513221,0.5959615461984564,1,1.521010537791e+12
513222,0.8643388121538653,7.36,1.521010555794e+12
513223,0.9444784358945858,17.99,1.521010609556e+12
513224,0.0342417587605868,1.04,1.521010683829e+12
513225,0.8370306135241479,6.13,1.521010702321e+12
513226,0.2689455769185316,1.37,1.521010752104e+12
513227,0.5507023470827151,2.22,1.521010774347e+12
513228,0.5677193323075118,2.31,1.521010804248e+12
513229,0.0450544019800272,1,1.521010834841e+12
513230,0.1036276964246360,1.12,1.521010852843e+12
513231,0.1387544509812152,1.16,1.521010872306e+12
513232,0.3585921901647449,1.56,1.521010892229e+12
513233,0.6857201614616718,3.18,1.521010916401e+12
513234,0.3159242349946695,1.46,1.521010952834e+12
513235,0.6056155545184425,2.53,1.521010976006e+12
513236,0.8815522661622502,8.44,1.521011008209e+12
513237,0.1889224795598823,1.23,1.521011065003e+12
513238,0.0547025879041065,1.06,1.521011085725e+12
513239,0.7342280730917652,3.76,1.521011104467e+12
513240,0.9048602233884996,10.5,1.521011144149e+12
513241,0.1904448566936061,1.24,1.521011205882e+12
513242,0.8829622617650223,8.54,1.521011226715e+12
513243,0.3908936435801195,1.64,1.521011283777e+12
513244,0.7319098717374518,3.73,1.521011308719e+12
513245,0.9269907693208643,13.68,1.521011348242e+12
513246,0.6342232668852024,1,1.521011416074e+12
513247,0.7124063045979492,3.47,1.521011434076e+12
513248,0.5539113186658153,2.24,1.521011472178e+12
513249,0.9419358756723666,17.21,1.521011502241e+12
513250,0.9343404909442973,1,1.521011575463e+12
513251,0.9836384581829513,61.06,1.521011593466e+12
513252,0.9028972410370822,10.29,1.521011697339e+12
513253,0.7582875540848559,4.13,1.521011758612e+12
513254,0.5984083273444344,2.49,1.521011800165e+12
513255,0.3312575561765715,1.49,1.521011832088e+12
513256,0.6267230824163936,2.68,1.521011855571e+12
513257,0.3409859019659893,1.52,1.521011888814e+12
513258,0.6983650277132087,3.31,1.521011912596e+12
513259,0.1161059080893420,1.13,1.521011949789e+12
513260,0.2832892947558521,1.39,1.521011969362e+12
513261,0.5613275532520673,2.28,1.521011991815e+12
513262,0.9054891867343079,10.57,1.521012022186e+12
513263,0.6236528965233948,2.66,1.521012084069e+12
513264,0.7312368298254993,3.72,1.521012117182e+12
513265,0.0092829009539641,1.01,1.521012156655e+12
513266,0.3292123245376192,1.49,1.521012174777e+12
513267,0.6041006582333014,2.52,1.521012198259e+12
513268,0.5122428186033486,2.05,1.521012230391e+12
513269,0.3758257553856414,1.6,1.521012258946e+12
513270,0.4642846697159774,1.87,1.521012283509e+12
513271,0.5595214840861786,2.27,1.521012310542e+12
513272,0.6847896293468749,3.17,1.521012340835e+12
513273,0.0597057407860890,1.06,1.521012377207e+12
513274,0.6393786598088635,2.77,1.521012395948e+12
513275,0.7563941331478753,4.1,1.521012429801e+12
513276,0.9691367356500441,32.37,1.521012471204e+12
513277,0.6328772149590955,2.72,1.521012559566e+12
513278,0.0723247265145939,1.08,1.521012593077e+12
513279,0.5313710848641049,2.13,1.52101261206e+12
513280,0.1959482469120874,1.24,1.521012641263e+12
513281,0.7331495526556739,3.74,1.521012662096e+12
513282,0.8800954490155204,8.33,1.521012701668e+12
513283,0.8163186546453085,5.44,1.52101275817e+12
513284,0.3937010174602505,1.65,1.521012805404e+12
513285,0.4300780593021954,1.75,1.521012830437e+12
513286,0.5704687071429726,2.33,1.521012856398e+12
513287,0.2930228634022695,1.41,1.52101288714e+12
513288,0.8301959109562905,5.88,1.521012909803e+12
513289,0.8189048133368848,5.52,1.521012958697e+12
513290,0.1769352474196197,1.21,1.521013006241e+12
513291,0.1831549678889930,1.22,1.521013026733e+12
513292,0.5309168131861176,2.13,1.521013047344e+12
513293,0.3106911518403075,1.45,1.521013076546e+12
513294,0.9476951998536698,19.1,1.521013099619e+12
513295,0.5010649088074138,2,1.521013175312e+12
513296,0.1866747397432743,1.23,1.521013203456e+12
513297,0.3440722882151773,1.52,1.521013224179e+12
513298,0.8058336558299685,5.15,1.521013247962e+12
513299,0.1228572181712038,1.14,1.521013294044e+12
513300,0.7354363262968688,1,1.521013313736e+12
513301,0.7994028704239527,4.98,1.521013331739e+12
513302,0.7103948366619636,3.45,1.521013377121e+12
513303,0.0464944888480228,1,1.521013415114e+12
513304,0.0342689878387072,1.04,1.521013433116e+12
513305,0.4713106198402379,1.89,1.521013451608e+12
513306,0.9799986083479595,49.95,1.521013478811e+12
513307,0.1112962730953694,1.13,1.521013577755e+12
513308,0.6598401590389760,2.94,1.521013597328e+12
513309,0.6164216551967947,1,1.521013632281e+12
513310,0.2554882884154768,1.34,1.521013650283e+12
513311,0.2433394082457152,1.32,1.521013672206e+12
513312,0.9168587301198532,12.02,1.521013693918e+12
513313,0.2489196027742977,1.33,1.521013758751e+12
513314,0.4370711877562737,1.78,1.521013780574e+12
513315,0.5220465300423203,2.09,1.521013806808e+12
513316,0.4444337525508445,1.8,1.521013835681e+12
513317,0.8641757983398102,7.36,1.521013862094e+12
513318,0.0247432186791541,1.03,1.521013915857e+12
513319,0.5435432480982373,2.19,1.52101393423e+12
513320,0.6501210270566218,2.86,1.521013963903e+12
513321,0.2069175041296793,1.26,1.521013998346e+12
